9.2883	24.1674
4.20336	22.7471
8.92443	21.2405
9.11892	13.0148
7.82974	8.24119
0.136188	13.992
9.02938	21.2909
8.4567	19.2133
7.24132	27.4136
6.35993	12.9164
4.20594	26.4412
5.81271	26.5544
6.87001	8.17114
2.72246	0.522518
6.82235	5.4644
4.7234	18.3319
9.87727	26.7803
3.69301	26.4051
6.00691	8.43579
3.13996	11.5099
5.559	9.82844
8.50066	13.7651
0.3731	20.8721
0.992816	22.8433
6.09522	22.0582
1.91989	0.903483
6.16647	23.1978
9.15262	9.10942
0.456313	5.62525
3.21065	21.836
3.69655	23.8021
3.3893	10.7215
6.8608	21.2469
2.37553	8.60314
9.89424	16.5465
6.70436	16.3597
8.79163	15.6151
0.0416099	27.4942
2.16238	3.10328
6.77915	24.7728
8.38717	26.0971
8.55876	13.6609
6.43164	23.1341
7.59011	20.6639
9.58646	2.40227
4.16661	9.84904
8.7348	22.6678
6.85684	16.7868
4.63823	27.6971
8.46332	13.5974
4.74785	15.503
9.98571	10.6185
0.372695	0.081962
2.70422	7.60522
1.06175	28.4501
0.792672	28.3468
8.18241	28.0543
4.00256	13.8422
7.06281	4.778
1.50201	19.9478
2.39342	17.0059
9.93229	3.38467
3.22454	20.3674
6.72383	23.5883
6.0215	15.5614
2.39524	2.30804
0.35482	7.14285
4.30883	2.18255
2.40827	21.0392
3.26259	10.4101
6.49642	12.1658
2.91894	14.0365
3.40669	20.7645
9.29289	1.40852
8.51416	2.3847
7.11879	2.72275
6.46352	21.1532
2.03581	29.0642
3.84021	26.2789
7.55083	29.5851
3.94678	29.8382
0.631058	12.9048
2.32702	14.8197
5.02912	14.2059
1.95294	24.8751
8.20531	25.3481
2.34697	3.37274
3.1282	17.261
8.04574	7.26328
6.22317	19.6797
3.21599	10.0259
7.46748	29.0386
0.393038	28.5099
9.36758	12.6998
8.26292	20.7552
4.09496	6.62911
6.86448	14.1781
6.5113	27.5745
9.66591	4.62126
3.92679	4.85655
9.83213	6.39632
0.0682166	6.53729
3.25635	9.58926
7.93276	3.90628
5.61751	12.4678
7.86199	26.5005
7.49789	15.9884
8.51302	23.6728
4.83276	23.6418
2.12418	9.28706
4.79901	18.6574
5.30539	4.99047
0.945155	5.45008
0.854992	1.83319
3.35711	14.3454
2.22991	9.56772
6.91389	6.89439
5.36834	0.510738
5.49455	9.90329
1.47234	3.33619
7.45703	28.003
9.94557	14.8647
4.6638	25.3758
2.84584	28.4897
6.3392	14.9101
2.59225	3.41464
1.18915	23.6929
2.8017	6.40293
9.71433	10.9701
2.74537	9.21434
8.43848	14.9259
6.26069	16.0571
7.27342	4.88707
5.52262	8.3039
4.93012	20.9849
3.88003	7.16144
6.32929	11.4768
7.34206	2.97929
2.2842	0.563701
0.489663	25.8702
5.15792	9.24574
9.76161	19.0412
0.979555	7.68995
8.48138	2.08167
6.22001	3.68026
3.76534	13.9755
6.20204	0.078072
0.0108714	10.4264
1.65505	16.6005
6.24343	19.7555
2.52845	0.37037
8.97231	26.5732
3.94906	18.9431
9.85084	18.6998
6.50227	1.02152
4.85666	4.98057
3.42242	13.8548
8.00726	13.2059
7.18159	19.4659
5.09587	10.2048
7.71539	26.5836
8.0601	11.7523
8.88723	24.2129
7.39289	1.62682
3.60446	10.9089
7.12744	18.3988
3.75977	18.2993
4.99066	23.1265
2.41412	14.5245
3.94209	26.7492
5.18201	26.3963
0.576586	25.8133
3.41703	25.7515
3.00641	1.79585
5.07249	24.3068
4.00022	8.36365
6.96348	6.18096
6.70532	17.5521
0.13129	12.2946
6.39298	11.2073
7.73452	10.5613
9.86867	4.48289
9.62017	14.578
9.20313	6.10289
9.70084	9.43567
0.950694	14.6486
1.94398	4.58184
3.48729	16.083
0.111128	19.4811
5.95962	15.5508
4.59597	29.8795
7.9715	4.67836
2.02016	14.0304
7.41016	6.45434
8.77502	11.4094
5.8872	19.5286
7.32356	17.2676
8.00384	20.8312
0.615206	21.6209
8.97803	0.948141
0.352195	29.7862
5.1989	6.88851
1.456	26.0586
7.65717	4.70138
5.17989	10.8504
6.75074	29.3276
3.57663	14.1667
1.33532	16.7904
9.39906	26.2364
7.74824	24.5222
2.54861	10.9063
4.68363	29.6165
9.39131	8.06241
6.8159	0.0195493
9.89444	17.3818
0.322564	0.739913
5.72264	16.5644
2.54281	21.5359
4.20765	0.599945
8.74577	28.1626
3.81677	16.4895
9.1634	22.1802
0.218758	1.49616
2.9902	28.8534
9.24419	2.2153
7.7919	5.37842
4.37387	7.42658
1.66497	11.2955
5.163	25.4426
3.7717	15.1723
4.27479	12.2828
5.30408	29.9923
9.61573	23.5407
7.17607	11.4701
8.04687	17.7655
3.21092	5.59092
1.41836	7.12298
9.25705	4.91135
2.87305	6.74173
1.25493	6.35173
2.98568	27.1405
3.91005	22.0787
1.52236	16.7251
1.12473	20.0561
4.05589	14.6893
1.74279	24.992
8.9907	21.1406
8.32811	25.8193
4.89375	16.5126
2.42981	8.82186
1.42603	16.9222
4.80426	8.53317
8.01506	12.1839
4.48151	2.66431
6.30855	17.2093
3.00535	27.8827
4.78327	20.7462
6.65378	18.9169
2.49042	23.3355
2.99098	19.6389
2.67495	14.2013
4.87699	4.99693
1.78064	9.6153
0.272068	20.0232
8.70929	8.10562
9.61501	0.405959
8.3426	13.2578
2.97971	19.073
8.48058	22.3837
7.24576	14.3674
3.19766	0.753319
4.08336	23.9428
7.1665	2.21142
4.28656	28.9708
8.51565	21.8326
6.20322	3.5718
2.01131	3.24063
2.85624	11.3758
4.28531	9.38493
0.466332	8.9838
5.83018	0.244021
3.12992	12.5184
4.50061	18.3289
0.530443	8.94356
3.57085	23.3286
7.77031	20.3055
8.02731	5.56102
4.74943	15.5814
2.59081	27.108
4.85073	3.31939
6.31353	3.16185
2.29706	24.9745
2.13416	15.4599
2.11677	19.2584
8.28162	7.74931
9.41407	12.3354
2.66445	7.63196
8.28459	21.4952
8.65362	26.4451
0.146241	6.67339
6.59124	23.7497
8.99297	13.8556
9.77023	11.2272
9.81235	7.08312
2.77839	13.9892
3.4675	27.2758
5.71703	17.2937
7.41675	23.5536
0.917875	28.6006
4.27066	27.5985
2.11663	11.0542
3.3113	14.3432
6.22872	4.78766
1.94613	14.647
0.41092	6.27711
7.1068	21.0065
0.00892426	18.2993
1.6207	29.3375
9.84218	4.29916
2.14019	7.86171
6.09614	16.8231
1.71249	5.43951
1.37226	27.3877
9.66436	6.87041
8.66276	11.8051
1.48963	2.33818
7.61976	14.4028
5.56047	11.5454
6.39681	22.5198
8.73082	20.4232
9.59896	17.5129
3.80989	28.8237
1.93739	16.2918
9.38704	5.33871
6.86364	4.58169
4.40014	8.87934
7.13493	18.3379
4.77295	25.5216
5.24187	13.3119
0.797322	11.7139
8.37234	6.86086
4.68403	17.9763
7.08788	0.733493
9.84057	10.4541
7.75109	25.7142
0.292429	22.0502
4.40901	12.307
6.95794	19.0392
9.53291	19.035
8.12598	19.1897
7.87222	7.57837
9.35634	15.0214
8.63876	12.3879
3.51433	11.6419
8.5666	12.935
7.78527	20.8168
6.5986	7.40789
2.93102	11.0594
2.7138	8.31479
7.17118	1.39466
1.34299	22.3908
7.81494	17.256
1.56593	14.3187
2.09841	3.29651
1.11787	0.673186
7.49539	26.9703
2.75052	20.5552
3.99723	4.16782
0.98101	22.5347
5.2699	28.6428
1.82321	9.16551
6.48654	25.2654
5.52447	28.2527
2.1083	24.7148
2.18916	27.8384
8.70315	10.5964
6.74308	19.5543
9.28415	24.927
1.29098	4.1477
9.40784	7.22657
1.60696	20.7097
1.39895	13.0724
3.75496	16.1885
5.74675	14.2079
2.90774	3.04997
4.28357	14.1929
4.07183	2.31033
3.15277	28.7889
0.187669	15.7832
7.83455	7.13048
4.54055	19.6131
5.90898	3.85088
3.0558	15.5794
9.59264	13.0403
6.5757	27.0014
6.75564	24.548
5.90371	24.4638
2.54014	28.976
3.55076	24.8607
4.39464	19.3755
9.30355	26.0346
1.18946	10.1261
9.44832	13.0267
2.97167	28.908
9.6033	2.41867
2.01282	12.4315
7.34393	23.7654
5.42748	1.19918
3.11492	15.0603
4.74651	29.0719
4.02059	4.50643
7.87328	29.7729
9.65673	1.24028
9.58297	9.62248
8.70033	11.9328
9.666	24.0116
2.65582	2.56638
1.37926	6.31242
5.19769	13.0528
1.74013	14.403
5.15715	11.2588
8.94484	7.50325
1.67474	13.117
2.90081	14.369
9.39243	22.9419
4.48028	10.2391
9.14946	7.0607
3.33732	26.4186
2.76699	8.7609
2.01368	4.40196
6.89791	5.03904
9.4712	28.6612
2.53514	2.55137
1.65787	23.1985
5.20139	10.194
2.53383	1.07562
7.15094	4.43601
2.85962	26.477
5.85099	17.2813
3.61534	15.7302
3.40775	24.2869
8.65643	7.67162
0.449185	5.98127
1.36339	9.64854
4.91406	10.1312
4.6835	5.4359
5.05675	12.4641
1.3657	22.7757
5.00515	9.07071
5.32472	0.619618
6.42157	23.5756
0.56508	10.7175
9.33722	10.2741
2.39819	15.5646
9.18514	18.0406
0.431617	7.77865
4.10915	27.2642
5.15009	13.675
1.08181	19.5404
7.77451	17.9876
9.89055	7.37402
7.80783	14.8419
6.6127	27.5206
2.53919	4.85357
2.1971	23.5917
1.8244	25.856
5.72246	7.16843
2.19117	15.179
5.81418	13.7681
0.247884	14.998
0.60289	2.0385
7.5922	14.1361
9.76755	8.22687
9.27037	2.54808
9.25577	21.1346
6.84522	27.439
9.50289	13.9592
4.09362	18.3468
3.82658	19.8984
7.73345	18.071
4.49673	28.6735
4.64235	0.657582
1.94732	20.5006
5.27888	23.2845
1.42288	16.5803
2.76082	6.07732
6.20626	1.05905
6.73781	17.9214
3.09531	18.0245
6.82317	7.05322
3.05305	11.0052
1.4974	7.66782
8.32145	16.7731
8.67153	6.4441
2.22383	19.2149
8.17171	20.1617
5.96282	8.44218
6.93976	23.7304
9.64758	6.6559
5.67164	3.2114
7.74539	25.2974
3.09624	11.855
8.78547	29.5021
9.92547	5.64234
5.84223	20.2459
4.23185	26.6858
0.417031	17.1877
1.45122	26.2154
1.32027	0.368258
0.886515	10.6323
6.52773	27.1747
0.264666	7.47166
1.87229	21.6133
0.400692	4.55962
9.42306	18.217
2.59034	21.5054
4.50479	17.0597
1.12011	9.87079
5.52063	3.13672
5.17104	4.08855
7.79421	28.2087
0.258131	24.6337
5.13214	5.12806
6.94972	19.3572
1.83211	23.5087
9.99651	25.0795
6.89446	0.78354
0.850388	26.3003
7.4656	3.75324
0.286626	20.666
7.32341	8.63089
4.05712	5.48461
8.56354	15.5317
5.11847	12.2525
6.22279	0.86853
5.44702	12.051
9.69241	17.1154
2.22824	14.4737
7.4145	27.5339
1.27696	27.7398
7.0142	3.82043
7.60644	11.726
1.53466	25.3705
2.67541	27.0008
9.70791	8.88612
5.88893	21.094
5.839	29.8381
8.85953	13.2076
5.12326	11.934
8.48671	4.03818
4.2675	11.8012
5.36306	11.8797
9.63887	22.7739
8.78446	21.1601
6.76927	0.184271
6.29997	11.3504
1.3349	11.7192
7.69212	8.60867
2.36324	1.10262
1.86982	6.21345
3.32958	23.2762
9.10247	27.5057
7.70479	23.886
3.57113	8.48416
1.93999	6.1735
4.17411	18.6225
5.99156	28.6115
0.167408	16.8913
7.12848	26.8556
2.6838	11.6932
9.01329	26.9513
7.68121	1.04458
2.89018	16.12
3.21775	15.7603
5.74087	15.2627
7.32457	27.2114
2.84631	19.2811
8.23903	1.65331
4.38905	5.43048
3.37915	18.9871
3.86799	22.6598
2.53654	29.5787
7.09044	8.11185
5.48998	12.6568
1.65582	24.5213
8.11667	2.00732
7.15754	17.3936
1.0173	0.143171
1.17121	12.7052
5.30115	20.7363
9.32262	7.87716
5.98254	6.5068
9.05277	12.6647
2.72004	10.3255
6.03173	18.2976
9.77086	29.6992
3.65246	6.9222
9.75928	2.22869
5.01135	15.7478
4.96182	20.0015
3.42303	9.23546
7.33628	1.74171
8.87636	25.0607
0.628294	0.14272
2.58863	17.7883
6.95966	5.73374
8.55516	8.82658
4.08018	22.8238
7.16376	20.4006
1.04975	9.58649
2.89941	2.46182
3.09522	19.6556
3.12801	8.56349
7.29476	24.4181
8.10375	6.76973
4.80653	4.58033
5.33506	6.42841
2.10735	12.6343
0.496378	8.20693
4.259	9.25501
8.66508	3.65597
4.99625	21.6607
4.16085	27.2293
4.82817	3.97384
5.87664	17.6338
4.52011	26.3281
6.69853	22.846
5.32791	29.4796
0.469824	7.86801
7.9659	25.7207
4.87925	8.31727
0.100352	0.642923
4.91522	6.6231
4.42573	16.2348
4.94334	26.0542
8.49661	10.8253
9.90339	10.4786
0.82867	12.1927
2.56928	16.9705
5.38885	25.3378
1.53476	29.7269
7.22197	24.6999
7.52428	7.64965
8.05983	23.9823
5.17255	18.0772
6.56768	0.155395
8.79815	20.0041
0.266106	11.1401
8.87574	14.0755
9.12497	11.4572
3.37657	22.8647
7.4275	9.83986
1.11443	24.7685
7.34419	11.0512
3.91302	8.19911
2.12964	16.3433
2.64199	28.0549
3.68107	0.498831
1.9015	5.22269
8.16039	21.2222
7.76662	14.1842
7.12586	19.6943
1.3961	22.1759
0.278137	0.815522
2.0838	28.2093
4.09092	16.3811
7.02469	4.55527
8.74032	24.4174
9.7746	18.2535
1.82284	11.0629
8.81754	11.8575
9.1354	4.37861
3.3041	8.4494
1.62581	15.6168
4.55737	29.3586
2.27967	6.97196
4.51427	28.2166
8.88875	17.7311
6.79748	27.5007
6.18221	26.6438
8.57	0.819401
4.34165	16.7841
1.79156	9.2459
3.73381	4.69847
9.16648	16.67
5.25377	23.9521
9.50914	13.1675
9.44355	8.43972
7.20564	3.2081
8.01885	5.28902
0.855565	0.895542
4.08699	16.1095
9.70403	8.92724
1.28021	19.5045
2.14264	22.3873
5.3828	2.1379
7.73555	29.1733
6.30732	28.5813
2.80641	0.123397
1.09327	5.91866
5.59778	19.0411
9.9569	15.3208
0.736216	28.2014
7.92016	23.8256
0.469826	17.817
9.70486	3.97617
6.23752	11.3756
6.69522	17.8247
6.7676	23.9263
2.44307	26.7307
5.43785	23.4776
9.62287	9.52021
7.55031	17.7906
2.70052	1.07017
5.97133	11.3814
2.32961	4.70733
0.14083	6.85954
6.67603	2.63114
1.68697	13.7886
8.8189	6.4704
0.535194	25.5713
3.48219	20.3181
2.31562	0.532242
2.71427	27.2497
8.15284	15.472
7.99346	10.7721
2.98321	22.849
6.7641	1.60056
3.54652	28.3938
0.890243	28.5536
3.2584	9.65955
1.08696	10.1977
5.50637	23.289
4.27628	21.58
2.35918	9.28554
9.35014	8.68311
1.61894	8.49698
9.66708	11.8037
3.00974	7.14407
3.01779	3.48775
7.5387	3.03373
4.75328	1.56572
8.62758	4.55214
1.05543	6.5223
0.981995	5.83701
1.69195	12.7212
5.16552	8.33674
7.63963	2.01566
0.541901	5.74771
7.86522	8.70323
5.01108	21.6461
5.79545	19.8901
0.0476864	16.3876
0.564593	9.17228
7.84389	10.7471
4.22001	16.1478
4.59362	26.9199
5.90449	9.6636
0.490671	20.8798
5.3953	4.418
8.90559	21.2618
5.71306	12.2133
9.86616	10.0581
4.743	1.22419
5.26859	7.82467
3.30914	0.839021
9.82358	27.3138
6.9097	29.6138
4.56712	22.4229
2.9287	7.23301
1.05667	21.4461
7.79359	16.9509
6.122	11.0942
8.8715	19.838
0.658001	12.8004
8.08533	28.6908
1.35405	11.3952
3.6347	3.66063
7.15108	25.1331
1.62827	7.25902
0.985925	14.8122
2.69935	2.42853
4.042	28.8271
